"busID","busLicense","busType","busSID"
"B001","LQ-3760","coach","1"
"B002","MK-1188","mini","2"
"B003","RT-2255","coach","3"
"B004","XZ-9911","double-decker","4"
"B005","AA-5555","coach","5"
"B006","BB-6666","mini","6"
"B007","CC-7777","coach","7"
"B008","DD-8888","shuttle","8"
"B009","EE-9999","coach","9"
"B010","FF-0001","mini","10"
"B001","LQ-3760","coach","11"
"B002","MK-1188","mini","12"
"B003","RT-2255","coach","13"
"B004","XZ-9911","double-decker","14"
"B005","AA-5555","coach","15"
"B006","BB-6666","mini","16"
"B007","CC-7777","coach","17"
"B008","DD-8888","shuttle","18"
"B009","EE-9999","coach","19"
"B010","FF-0001","mini","20"
"custSID","custID","custType"
"1","C0001","regular"
"2","C0002","senior"
"3","C0003","pwd"
"4","C0004","pregnant"
"5","C0005","student"
"dateSID","dateID","year","month","day"
"302","5","16","33","3081","5","REF000302","152","1","1","151","04:22:10.000000"
"303","16","2","35","2003","2","REF000303","191","3","5","568","05:00:51.000000"
"304","18","10","43","969","1","REF000304","79","4","16","300","22:53:10.000000"
"305","20","8","43","3006","3","REF000305","94","1","13","81","20:40:28.000000"
"306","13","11","40","2069","4","REF000306","54","2","27","81","15:52:56.000000"
"307","16","11","40","2709","3","REF000307","199","1","26","173","00:09:01.000000"
"308","11","13","37","3416","2","REF000308","54","3","29","133","09:27:39.000000"
"309","17","17","41","3082","2","REF000309","55","4","20","200","18:38:20.000000"
"310","4","6","32","1216","1","REF000310","151","4","22","582","19:35:06.000000"
"311","3","14","32","1892","5","REF000311","70","2","19","121","07:52:52.000000"
"312","3","7","38","529","3","REF000312","157","1","27","130","13:40:56.000000"
"313","20","18","34","1955","3","REF000313","58","4","3","229","15:40:20.000000"
"314","17","17","46","2404","1","REF000314","120","1","3","117","03:50:28.000000"
"315","17","1","50","3515","5","REF000315","160","3","2","478","10:59:56.000000"
"316","1","15","43","3787","5","REF000316","70","3","19","191","18:45:50.000000"
"317","18","20","49","3223","2","REF000317","77","2","6","148","16:19:06.000000"
"318","5","5","33","1401","2","REF000318","90","2","1","179","23:12:51.000000"
"319","20","10","35","2362","2","REF000319","85","4","8","332","18:34:51.000000"
"320","1","2","37","3377","2","REF000320","158","2","14","302","09:29:26.000000"
"321","19","17","37","4210","1","REF000321","99","4","1","395","16:27:48.000000"
"322","11","15","33","3029","1","REF000322","151","4","19","585","22:30:31.000000"
"323","19","13","41","2604","4","REF000323","200","1","24","176","15:29:08.000000"
"324","10","1","42","3198","4","REF000324","188","4","12","740","14:09:20.000000"
"325","4","17","39","464","4","REF000325","197","2","21","373","17:20:28.000000"
"326","9","10","40","437","5","REF000326","42","4","17","151","10:04:55.000000"
"327","4","13","38","3766","1","REF000327","196","2","14","378","01:54:28.000000"
"328","16","17","36","96","2","REF000328","195","1","0","195","13:06:20.000000"
"329","12","12","47","2913","3","REF000329","78","1","18","60","17:36:42.000000"
"330","14","18","44","2255","5","REF000330","165","3","1","494","05:01:27.000000"
"331","20","9","46","117","2","REF000331","17","2","20","14","08:50:57.000000"
"332","20","20","50","2610","3","REF000332","103","1","18","85","10:56:14.000000"
"333","13","9","44","4333","5","REF000333","188","1","20","168","05:40:17.000000"
"334","16","20","34","857","2","REF000334","209","3","2","625","14:26:39.000000"
"335","20","17","36","1435","4","REF000335","151","1","2","149","17:17:02.000000"
"336","20","15","43","1760","1","REF000336","62","2","2","122","06:52:14.000000"
"337","14","5","38","4124","3","REF000337","151","4","21","583","08:18:51.000000"
"338","16","11","45","2193","5","REF000338","201","1","20","181","03:31:51.000000"
"339","11","13","32","155","2","REF000339","50","1","0","50","18:19:44.000000"
"340","10","9","47","735","1","REF000340","206","3","19","599","03:28:52.000000"
"341","3","13","42","3547","2","REF000341","209","2","13","405","07:58:25.000000"
"342","14","20","42","3333","3","REF000342","51","3","4","149","03:13:57.000000"
"343","16","3","31","3434","4","REF000343","196","1","12","184","08:02:43.000000"
"344","11","18","36","2361","5","REF000344","43","3","19","110","07:07:50.000000"
"345","18","7","40","1659","1","REF000345","30","1","5","25","13:59:53.000000"
"346","16","20","40","2497","1","REF000346","22","1","5","17","15:49:18.000000"
"347","3","8","31","4021","2","REF000347","19","1","19","0","17:03:58.000000"
"348","9","8","34","2123","1","REF000348","111","1","19","92","13:12:03.000000"
"349","5","14","38","2516","1","REF000349","26","2","6","46","06:33:41.000000"
"350","17","10","36","1289","5","REF000350","16","1","14","2","01:10:38.000000"
"351","17","14","47","3931","4","REF000351","94","1","24","70","11:28:40.000000"
"352","13","4","44","2655","4","REF000352","68","2","25","111","04:45:15.000000"
"353","16","5","46","2968","2","REF000353","123","1","10","113","02:57:38.000000"
"354","8","15","48","3914","4","REF000354","31","3","28","65","18:20:30.000000"
"355","20","9","50","2944","5","REF000355","132","4","7","521","19:45:48.000000"
"356","6","13","45","2533","4","REF000356","22","2","26","18","03:31:55.000000"
"357","2","5","42","2191","4","REF000357","30","3","4","86","17:48:26.000000"
"358","17","8","40","1204","1","REF000358","83","1","12","71","18:28:39.000000"
"359","15","8","43","4227","3","REF000359","127","2","3","251","11:41:14.000000"
"360","12","2","37","3665","3","REF000360","67","4","4","264","08:12:11.000000"
"361","15","12","49","3263","3","REF000361","171","1","22","149","01:42:27.000000"
"362","14","4","49","4383","1","REF000362","50","2","11","89","17:23:04.000000"
"363","19","5","41","530","2","REF000363","186","2","16","356","12:01:07.000000"
"364","10","17","40","4316","1","REF000364","156","4","28","596","07:53:39.000000"
"365","20","6","34","2621","5","REF000365","110","1","25","85","02:16:44.000000"
"366","11","3","42","3325","4","REF000366","12","2","0","24","19:24:42.000000"
"367","1","11","48","3854","3","REF000367","178","2","25","331","21:19:03.000000"
"368","16","3","42","1708","2","REF000368","206","1","3","203","13:34:41.000000"
"369","10","3","33","1723","1","REF000369","189","4","5","751","15:03:03.000000"
"370","13","4","33","77","3","REF000370","168","1","2","166","03:42:22.000000"
"371","10","16","40","2575","3","REF000371","187","3","27","534","00:03:47.000000"
"372","4","16","48","2381","3","REF000372","188","4","17","735","09:31:00.000000"
"373","6","5","41","900","1","REF000373","91","4","22","342","19:30:34.000000"
"374","12","11","33","1850","1","REF000374","155","3","4","461","18:56:09.000000"
"375","16","14","43","337","1","REF000375","159","2","3","315","05:41:34.000000"
"376","20","18","49","3449","1","REF000376","111","1","23","88","17:17:57.000000"
"377","15","14","43","3","2","REF000377","58","2","5","111","19:47:42.000000"
"378","9","3","37","3719","5","REF000378","99","1","11","88","10:00:02.000000"
"379","4","7","47","3637","1","REF000379","138","2","15","261","01:21:22.000000"
"380","16","5","47","1503","4","REF000380","99","4","23","373","09:26:07.000000"
"381","5","15","31","1518","4","REF000381","111","2","26","196","00:21:34.000000"
"382","13","8","38","818","5","REF000382","50","3","9","141","18:15:30.000000"
"383","5","5","33","3878","3","REF000383","23","3","9","60","03:15:48.000000"
"384","13","16","50","1687","3","REF000384","40","2","18","62","19:01:22.000000"
"385","9","14","50","133","5","REF000385","111","2","27","195","03:56:35.000000"
"386","13","4","45","2711","3","REF000386","18","1","27","-9","15:04:09.000000"
"387","19","7","45","647","4","REF000387","38","2","16","60","12:14:52.000000"
"388","15","5","39","2426","3","REF000388","161","4","10","634","23:44:38.000000"
"389","12","10","49","3123","1","REF000389","67","1","17","50","14:37:14.000000"
"390","3","9","40","3270","2","REF000390","150","1","24","126","12:58:29.000000"
"391","20","14","47","2241","3","REF000391","46","1","14","32","20:09:35.000000"
"392","7","16","43","3103","1","REF000392","206","3","0","618","09:05:54.000000"
"393","19","2","36","213","5","REF000393","124","3","11","361","01:13:38.000000"
"394","13","7","36","229","4","REF000394","108","4","24","408","13:35:15.000000"
"395","2","2","36","442","4","REF000395","48","3","25","119","03:52:41.000000"
"396","20","10","48","1639","4","REF000396","62","2","18","106","04:56:40.000000"
"397","4","5","45","3286","5","REF000397","110","4","5","435","01:01:44.000000"
"398","6","6","42","4265","4","REF000398","118","3","2","352","04:54:31.000000"
"399","12","17","48","1725","1","REF000399","97","1","17","80","07:34:30.000000"
"400","13","20","37","1966","1","REF000400","19","3","29","28","23:18:54.000000"
"401","13","19","39","4313","3","REF000401","165","4","20","640","23:57:44.000000"
"402","11","4","33","397","4","REF000402","177","2","23","331","12:41:36.000000"
"403","12","1","43","156","1","REF000403","101","2","1","201","18:46:13.000000"
"404","20","12","45","826","4","REF000404","175","4","13","687","07:09:22.000000"
"405","19","12","32","3734","4","REF000405","145","4","26","554","11:54:46.000000"
"406","18","14","35","1431","5","REF000406","140","4","17","543","04:07:49.000000"
"407","11","15","38","3003","5","REF000407","160","2","19","301","02:30:16.000000"
"408","14","8","37","673","1","REF000408","65","2","11","119","13:32:13.000000"
"409","10","4","37","3362","4","REF000409","199","4","20","776","16:58:21.000000"
"410","3","19","34","2668","1","REF000410","70","1","5","65","07:06:20.000000"
"411","20","17","40","3798","2","REF000411","164","4","3","653","22:36:33.000000"
"412","7","15","32","2352","3","REF000412","98","2","15","181","11:24:56.000000"
"413","12","12","48","1149","2","REF000413","173","1","10","163","07:56:57.000000"
"414","20","9","42","743","3","REF000414","198","3","20","574","21:24:54.000000"
"415","10","12","45","4378","5","REF000415","112","1","14","98","18:27:36.000000"
"416","12","12","44","2162","3","REF000416","21","1","29","-8","18:36:41.000000"
"417","17","16","43","1127","5","REF000417","123","1","12","111","23:48:22.000000"
"418","8","14","39","1487","5","REF000418","164","3","11","481","15:41:58.000000"
"419","18","11","43","2377","4","REF000419","170","4","10","670","10:36:17.000000"
"420","13","8","34","1076","5","REF000420","120","3","14","346","11:23:30.000000"
"421","6","4","40","3928","2","REF000421","47","4","28","160","00:19:58.000000"
"422","13","11","39","4260","3","REF000422","209","3","16","611","13:22:12.000000"
"423","15","6","33","3363","1","REF000423","103","2","1","205","18:48:33.000000"
"424","12","13","36","3591","5","REF000424","161","2","18","304","21:07:24.000000"
"425","18","4","40","893","5","REF000425","165","1","28","137","12:18:55.000000"
"426","12","8","46","1268","5","REF000426","196","2","12","380","19:13:01.000000"
"427","4","8","40","3486","1","REF000427","104","2","29","179","03:00:54.000000"
"428","10","10","35","1230","2","REF000428","30","4","9","111","18:32:59.000000"
"429","3","18","35","1934","2","REF000429","71","2","27","115","10:47:54.000000"
"430","19","14","46","4265","3","REF000430","68","1","24","44","15:11:30.000000"
"431","13","12","36","3005","1","REF000431","29","3","12","75","12:42:32.000000"
"432","19","8","45","4191","5","REF000432","107","4","23","405","09:45:11.000000"
"433","2","7","40","3724","5","REF000433","121","4","6","478","02:00:17.000000"
"434","13","8","31","1821","4","REF000434","32","4","16","112","09:03:58.000000"
"435","9","5","46","766","2","REF000435","64","4","8","248","00:36:35.000000"
"436","11","10","49","3958","3","REF000436","183","3","26","523","08:55:17.000000"
"437","18","4","46","251","3","REF000437","147","2","29","265","16:46:53.000000"
"438","15","16","31","2615","1","REF000438","194","2","16","372","09:01:43.000000"
"439","20","13","48","3013","3","REF000439","206","4","11","813","07:11:22.000000"
"440","11","14","44","381","5","REF000440","167","3","23","478","22:53:52.000000"
"441","3","20","34","3123","1","REF000441","85","1","29","56","21:28:29.000000"
"442","19","6","39","615","2","REF000442","171","1","19","152","14:34:07.000000"
"443","1","14","45","916","1","REF000443","154","2","16","292","16:02:53.000000"
"444","15","16","41","2811","2","REF000444","99","1","20","79","10:27:24.000000"
"445","13","9","48","155","5","REF000445","199","2","18","380","14:08:15.000000"
"446","6","15","39","1736","4","REF000446","133","1","7","126","12:29:06.000000"
"447","3","16","43","3780","1","REF000447","38","2","0","76","14:29:24.000000"
"448","17","11","37","210","4","REF000448","144","4","21","555","16:58:49.000000"
"449","10","2","38","1399","2","REF000449","142","1","15","127","07:54:17.000000"
"450","1","6","31","3386","4","REF000450","164","3","10","482","13:13:47.000000"
"451","5","10","42","2154","4","REF000451","148","3","6","438","01:00:11.000000"
"452","9","10","31","3143","2","REF000452","143","1","3","140","11:00:20.000000"
"453","7","17","50","2336","4","REF000453","145","3","16","419","06:13:13.000000"
"454","10","2","34","2216","1","REF000454","62","4","2","246","01:08:25.000000"
"455","1","11","32","3705","1","REF000455","147","1","5","142","18:54:39.000000"
"456","4","17","39","3039","1","REF000456","79","2","8","150","15:39:36.000000"
"457","2","7","36","3952","1","REF000457","152","3","3","453","14:48:46.000000"
"458","9","18","44","1633","4","REF000458","102","4","22","386","04:40:25.000000"
"459","12","20","46","432","2","REF000459","158","4","17","615","14:52:40.000000"
"460","4","12","35","3858","5","REF000460","56","1","19","37","01:53:21.000000"
"461","12","6","49","3144","1","REF000461","126","3","0","378","10:39:00.000000"
"462","14","16","46","3893","5","REF000462","129","4","8","508","22:52:20.000000"
"463","3","7","45","4143","4","REF000463","125","2","8","242","03:12:46.000000"
"464","5","13","44","3873","2","REF000464","128","1","14","114","05:24:15.000000"
"465","20","4","49","1832","1","REF000465","76","4","28","276","20:20:37.000000"
"466","7","1","46","3492","5","REF000466","58","2","11","105","16:15:04.000000"
"467","19","4","42","4103","3","REF000467","16","3","17","31","06:45:42.000000"
"468","12","15","50","2239","3","REF000468","61","4","4","240","20:17:51.000000"
"469","5","8","45","718","1","REF000469","166","2","13","319","04:29:09.000000"
"470","18","11","31","2572","5","REF000470","187","2","4","370","16:42:53.000000"
"471","1","17","32","3542","5","REF000471","28","4","1","111","15:33:52.000000"
"472","16","6","36","3406","4","REF000472","106","3","6","312","13:00:20.000000"
"473","1","6","34","1244","2","REF000473","111","1","19","92","03:39:09.000000"
"474","17","19","34","3326","1","REF000474","110","3","18","312","03:37:44.000000"
"475","4","4","32","304","2","REF000475","22","4","15","73","19:48:44.000000"
"476","4","3","34","3521","5","REF000476","193","3","3","576","22:14:42.000000"
"477","12","17","40","2197","5","REF000477","14","4","26","30","02:43:10.000000"
"478","2","8","32","664","3","REF000478","175","3","21","504","16:33:09.000000"
"479","7","8","38","762","5","REF000479","71","2","12","130","07:58:13.000000"
"480","19","4","50","3027","1","REF000480","50","2","7","93","02:26:07.000000"
"481","18","1","34","3129","2","REF000481","114","3","8","334","17:29:42.000000"
"482","16","1","31","379","1","REF000482","85","1","22","63","03:52:13.000000"
"483","16","1","47","2314","1","REF000483","65","4","4","256","19:09:19.000000"
"484","14","9","46","2066","4","REF000484","207","1","21","186","03:14:58.000000"
"485","6","6","46","360","2","REF000485","43","1","10","33","05:16:49.000000"
"486","3","4","46","794","2","REF000486","170","4","1","679","14:12:30.000000"
"487","18","3","34","877","5","REF000487","149","2","29","269","14:44:51.000000"
"488","18","15","34","252","4","REF000488","123","1","5","118","08:03:15.000000"
"489","15","13","34","4158","3","REF000489","98","2","24","172","17:59:52.000000"
"490","20","3","35","2468","5","REF000490","183","4","8","724","02:31:49.000000"
"491","2","12","36","3351","4","REF000491","53","1","11","42","08:10:56.000000"
"492","11","20","36","1098","3","REF000492","70","3","18","192","21:49:08.000000"
"493","17","17","50","3181","3","REF000493","131","2","27","235","14:09:41.000000"
"494","16","8","41","1765","5","REF000494","166","3","23","475","00:55:18.000000"
"495","12","18","35","1119","1","REF000495","29","3","6","81","22:50:57.000000"
"496","13","19","43","4258","5","REF000496","124","4","5","491","14:16:15.000000"
"497","18","14","48","2317","4","REF000497","197","1","2","195","22:15:52.000000"
"498","9","7","33","1477","2","REF000498","89","1","28","61","02:35:48.000000"
"499","11","13","41","1652","1","REF000499","139","4","4","552","06:26:36.000000"
"500","15","4","41","4097","4","REF000500","21","3","18","45","10:32:41.000000"
"501","4","9","35","1915","5","REF000501","38","2","29","47","02:22:32.000000"
"502","14","4","40","3862","4","REF000502","121","3","3","360","20:51:19.000000"
"503","1","17","34","3336","5","REF000503","11","4","28","16","09:18:00.000000"
"504","10","2","44","737","2","REF000504","137","2","11","263","03:03:51.000000"
"505","8","7","36","3081","4","REF000505","201","1","28","173","07:51:33.000000"
"506","7","17","45","4309","3","REF000506","36","2","2","70","11:00:35.000000"
"507","17","9","43","1598","3","REF000507","130","2","19","241","07:22:32.000000"
"508","19","3","46","890","3","REF000508","36","4","28","116","04:38:51.000000"
"509","13","11","37","3706","5","REF000509","169","3","21","486","16:37:29.000000"
"510","10","10","46","915","4","REF000510","182","1","0","182","16:10:20.000000"
"511","11","15","44","169","4","REF000511","183","3","22","527","16:18:02.000000"
"512","15","5","42","4294","5","REF000512","123","3","1","368","15:35:12.000000"
"513","1","20","34","3748","5","REF000513","44","1","11","33","08:15:55.000000"
"514","15","9","39","4131","1","REF000514","139","3","10","407","18:23:55.000000"
"515","6","17","45","4106","1","REF000515","24","4","9","87","19:47:14.000000"
"516","5","7","45","2086","5","REF000516","114","2","25","203","19:39:48.000000"
"517","19","18","36","2137","4","REF000517","53","3","22","137","16:33:42.000000"
"518","18","3","42","2448","5","REF000518","163","2","23","303","15:46:23.000000"
"519","18","17","41","1124","3","REF000519","201","3","10","593","20:43:07.000000"
"520","4","16","39","3923","1","REF000520","159","2","26","292","02:23:47.000000"
"521","2","17","33","2984","4","REF000521","173","4","8","684","12:34:18.000000"
"522","17","20","43","450","4","REF000522","74","3","18","204","14:34:22.000000"
"523","4","16","45","3012","2","REF000523","76","4","25","279","07:38:09.000000"
"524","16","2","47","2514","4","REF000524","73","1","0","73","12:49:32.000000"
"525","5","7","42","224","5","REF000525","70","3","22","188","02:44:45.000000"
"526","3","14","34","1024","3","REF000526","27","4","20","88","09:37:26.000000"
"527","6","12","33","579","1","REF000527","70","4","27","253","05:09:58.000000"
"528","6","10","43","1137","1","REF000528","90","1","16","74","05:31:01.000000"
"529","20","7","31","1947","2","REF000529","91","2","14","168","07:49:11.000000"
"530","15","1","37","3005","4","REF000530","166","2","12","320","01:49:29.000000"
"531","18","18","40","1708","3","REF000531","134","3","8","394","12:37:54.000000"
"532","16","12","32","2537","1","REF000532","84","2","29","139","15:22:07.000000"
"533","11","20","37","1207","3","REF000533","140","2","17","263","22:49:56.000000"
"534","1","12","35","3363","3","REF000534","107","4","5","423","02:27:03.000000"
"535","3","2","48","3682","3","REF000535","168","3","3","501","03:34:17.000000"
"536","12","6","37","775","2","REF000536","23","3","9","60","03:23:53.000000"
"537","12","20","46","4258","3","REF000537","21","1","23","-2","09:09:47.000000"
"538","10","13","41","3893","4","REF000538","199","3","26","571","20:09:04.000000"
"539","2","10","42","3122","5","REF000539","39","2","11","67","18:43:36.000000"
"540","18","3","45","4230","5","REF000540","184","2","21","347","19:05:09.000000"
"541","17","9","32","713","3","REF000541","49","2","23","75","00:55:58.000000"
"542","4","16","39","2499","4","REF000542","119","1","28","91","09:55:39.000000"
"543","8","14","35","2693","3","REF000543","39","4","20","136","21:42:03.000000"
"544","18","5","34","562","3","REF000544","147","2","14","280","10:18:14.000000"
"545","7","9","31","3318","1","REF000545","98","1","18","80","12:07:24.000000"
"546","6","20","44","2847","1","REF000546","11","1","21","-10","03:31:10.000000"
"547","7","15","34","3682","3","REF000547","105","1","28","77","11:34:13.000000"
"548","7","15","50","4243","1","REF000548","96","3","1","287","05:14:31.000000"
"549","15","2","39","3143","3","REF000549","122","4","11","477","11:06:17.000000"
"550","13","15","35","3521","5","REF000550","208","3","22","602","00:52:53.000000"
"551","4","2","46","2195","5","REF000551","152","3","23","433","03:11:24.000000"
"552","6","12","48","2587","2","REF000552","25","2","1","49","22:40:57.000000"
"553","16","12","48","1235","3","REF000553","188","3","27","537","08:55:14.000000"
"554","7","13","42","566","4","REF000554","176","2","8","344","06:55:03.000000"
"555","13","15","31","1208","4","REF000555","129","2","14","244","01:07:35.000000"
"556","19","6","40","1225","1","REF000556","190","1","9","181","00:28:41.000000"
"557","6","6","39","1533","5","REF000557","94","1","23","71","21:47:43.000000"
"558","18","7","49","568","3","REF000558","123","3","29","340","16:34:09.000000"
"559","4","2","33","3788","4","REF000559","33","3","3","96","12:56:55.000000"
"560","10","1","34","3242","4","REF000560","14","2","3","25","07:28:35.000000"
"561","8","18","42","43","4","REF000561","140","2","18","262","02:06:14.000000"
"562","6","9","46","1624","2","REF000562","203","1","27","176","01:38:25.000000"
"563","8","14","46","4205","2","REF000563","110","1","20","90","16:19:40.000000"
"564","10","18","50","4384","4","REF000564","175","1","21","154","19:56:04.000000"
"565","8","8","34","966","1","REF000565","67","3","28","173","00:37:23.000000"
"566","5","15","37","3901","2","REF000566","77","4","16","292","23:09:59.000000"
"567","6","12","38","2787","2","REF000567","111","4","10","434","21:18:10.000000"
"568","2","13","41","4138","1","REF000568","37","1","21","16","13:04:43.000000"
"569","14","6","36","1278","2","REF000569","150","4","21","579","15:09:21.000000"
"570","17","17","37","12","1","REF000570","128","2","2","254","06:41:17.000000"
"571","12","14","40","523","1","REF000571","135","1","19","116","21:10:42.000000"
"572","6","9","33","986","3","REF000572","137","2","23","251","19:50:00.000000"
"573","11","20","45","1660","3","REF000573","41","2","16","66","11:34:18.000000"
"574","7","15","40","3433","1","REF000574","66","2","13","119","11:31:45.000000"
"575","1","8","41","1189","3","REF000575","46","4","6","178","05:09:52.000000"
"576","17","5","42","2779","2","REF000576","90","4","9","351","22:16:25.000000"
"577","16","18","49","3343","5","REF000577","58","4","11","221","10:35:41.000000"
"578","1","20","38","555","2","REF000578","196","2","5","387","19:08:01.000000"
"579","8","18","42","3920","1","REF000579","52","1","17","35","04:46:04.000000"
"580","17","4","33","2113","5","REF000580","85","1","18","67","15:35:28.000000"
"581","10","20","34","1697","3","REF000581","175","4","17","683","10:15:47.000000"
"582","15","4","34","2576","1","REF000582","166","1","25","141","11:15:24.000000"
"583","14","12","46","962","5","REF000583","112","3","28","308","16:49:22.000000"
"584","4","20","32","975","1","REF000584","27","3","17","64","06:32:39.000000"
"585","2","2","46","1757","4","REF000585","50","4","3","197","18:55:46.000000"
"586","7","20","42","191","5","REF000586","139","4","7","549","16:15:55.000000"
"587","19","3","47","2779","2","REF000587","114","1","27","87","06:53:22.000000"
"588","13","11","34","1088","2","REF000588","174","4","14","682","01:11:10.000000"
"589","9","2","45","3484","5","REF000589","84","2","14","154","10:56:33.000000"
"590","6","7","32","3401","5","REF000590","45","3","26","109","07:25:55.000000"
"591","9","15","45","1716","5","REF000591","198","3","1","593","13:27:05.000000"
"592","8","6","48","2628","3","REF000592","84","4","23","313","22:05:03.000000"
"593","10","14","38","2115","3","REF000593","19","3","6","51","02:53:30.000000"
"594","14","19","41","1745","2","REF000594","92","4","16","352","11:05:27.000000"
"595","11","10","40","1682","5","REF000595","188","2","13","363","22:04:09.000000"
"596","19","8","36","793","4","REF000596","192","1","17","175","18:14:29.000000"
"597","1","11","42","2033","1","REF000597","113","2","7","219","04:20:57.000000"
"598","5","15","39","508","3","REF000598","171","2","7","335","04:06:43.000000"
"599","8","2","42","74","4","REF000599","104","4","4","412","01:32:24.000000"
"600","13","12","35","347","4","REF000600","90","2","3","177","04:57:29.000000"
"601","4","15","42","562","5","REF000601","32","4","28","100","04:20:13.000000"
"602","19","9","47","2965","3","REF000602","125","1","8","117","09:37:39.000000"
"603","10","16","46","2779","4","REF000603","39","2","0","78","12:56:18.000000"
"604","13","8","39","726","5","REF000604","78","4","2","310","00:21:12.000000"
"605","18","14","41","1665","4","REF000605","156","4","18","606","04:29:58.000000"
"606","16","14","40","2388","3","REF000606","166","1","27","139","09:45:54.000000"
"607","11","18","42","1912","4","REF000607","133","2","2","264","06:58:40.000000"
"608","9","6","49","476","1","REF000608","158","1","11","147","14:22:15.000000"
"609","14","15","45","2602","4","REF000609","68","4","2","270","10:48:03.000000"
"610","13","8","43","2876","5","REF000610","44","3","5","127","06:57:39.000000"
"611","16","4","45","596","3","REF000611","122","3","29","337","05:49:35.000000"
"612","6","5","49","2235","1","REF000612","209","2","29","389","16:06:41.000000"
"613","9","8","34","3836","3","REF000613","148","2","12","284","02:58:53.000000"
"614","15","19","50","4135","5","REF000614","102","1","22","80","16:48:14.000000"
"615","2","19","42","2042","2","REF000615","14","3","14","28","20:28:07.000000"
"616","19","10","34","2297","3","REF000616","130","2","21","239","15:23:47.000000"
"617","3","16","39","3514","1","REF000617","83","2","23","143","17:24:03.000000"
"618","19","17","40","1051","3","REF000618","170","4","11","669","16:46:51.000000"
"619","16","7","37","2142","1","REF000619","97","4","20","368","23:27:29.000000"
"620","8","7","47","789","5","REF000620","151","2","21","281","12:48:01.000000"
"621","18","19","31","3964","2","REF000621","175","2","2","348","11:17:33.000000"
"622","1","4","47","1551","2","REF000622","135","4","26","514","02:26:45.000000"
"623","14","5","50","1339","5","REF000623","13","1","5","8","18:56:35.000000"
"624","20","6","32","1743","5","REF000624","69","3","24","183","19:01:39.000000"
"625","18","4","34","3385","3","REF000625","181","1","13","168","14:40:54.000000"
"626","20","11","33","2205","1","REF000626","184","3","4","548","01:31:55.000000"
"627","11","10","37","3841","4","REF000627","148","2","12","284","14:38:50.000000"
"628","10","18","33","1362","4","REF000628","64","4","28","228","19:41:36.000000"
"629","2","10","40","4200","3","REF000629","78","1","28","50","03:08:16.000000"
"630","19","16","50","1987","2","REF000630","88","4","3","349","22:43:17.000000"
"631","11","13","43","555","1","REF000631","80","4","2","318","22:17:59.000000"
"632","13","3","36","2371","3","REF000632","77","3","13","218","02:27:31.000000"
"633","9","10","38","1405","2","REF000633","169","3","6","501","21:09:20.000000"
"634","3","13","49","1449","1","REF000634","103","3","6","303","11:49:28.000000"
"635","17","2","38","4229","2","REF000635","202","3","4","602","23:23:44.000000"
"636","2","12","41","2164","5","REF000636","175","1","16","159","17:49:16.000000"
"637","6","11","38","5","3","REF000637","62","3","23","163","10:22:46.000000"
"638","18","10","46","2188","5","REF000638","116","3","16","332","21:15:39.000000"
"639","13","4","44","2297","1","REF000639","118","2","0","236","04:07:57.000000"
"640","19","15","50","1160","3","REF000640","42","1","19","23","03:32:48.000000"
"641","13","6","42","3729","5","REF000641","69","1","29","40","10:07:59.000000"
"642","11","15","45","1404","3","REF000642","198","4","26","766","13:46:22.000000"
"643","12","10","34","3404","3","REF000643","92","1","13","79","19:19:49.000000"
"644","18","17","41","1597","1","REF000644","123","1","2","121","21:38:38.000000"
"645","5","2","39","3134","4","REF000645","56","2","17","95","12:54:22.000000"
"646","8","19","36","1403","4","REF000646","180","4","20","700","21:57:40.000000"
"647","19","20","48","1507","4","REF000647","85","2","2","168","01:32:21.000000"
"648","4","20","41","1528","3","REF000648","23","3","20","49","17:50:41.000000"
"649","15","9","35","3467","1","REF000649","185","4","10","730","09:26:54.000000"
"650","8","20","46","4322","2","REF000650","144","2","28","260","13:03:25.000000"
"651","15","5","50","659","2","REF000651","117","4","6","462","06:16:29.000000"
"652","6","13","38","2530","3","REF000652","28","1","6","22","18:53:09.000000"
"653","4","19","37","1446","5","REF000653","42","3","10","116","01:53:43.000000"
"654","7","7","37","2182","5","REF000654","47","3","27","114","10:13:10.000000"
"655","5","9","43","2519","3","REF000655","158","4","6","626","09:35:24.000000"
"656","10","17","34","950","1","REF000656","111","1","14","97","18:12:31.000000"
"657","4","5","49","1718","1","REF000657","103","1","1","102","23:20:20.000000"
"658","11","19","49","2305","1","REF000658","204","1","22","182","07:10:09.000000"
"659","7","2","40","3733","3","REF000659","63","3","22","167","04:41:40.000000"
"660","10","1","41","2352","5","REF000660","131","1","5","126","21:31:38.000000"
"661","2","10","34","1956","3","REF000661","29","3","17","70","05:48:43.000000"
"662","14","3","37","1130","2","REF000662","74","2","9","139","17:48:28.000000"
"663","5","10","48","3824","3","REF000663","209","2","17","401","00:56:34.000000"
"664","19","16","46","1218","5","REF000664","206","3","7","611","06:55:38.000000"
"665","9","8","36","1318","3","REF000665","21","4","23","61","12:54:18.000000"
"666","2","15","47","2777","3","REF000666","107","2","0","214","13:34:16.000000"
"667","12","9","34","298","1","REF000667","180","3","4","536","04:09:12.000000"
"668","7","6","35","2070","3","REF000668","88","2","18","158","22:21:31.000000"
"669","4","19","37","4079","4","REF000669","96","2","20","172","05:36:13.000000"
